"","number","idx","exp","MSE"
"ADNP",9690,125,0.664875,712055.743728637
"AVPI1",16569,44,-1.83625,712055.75137963
"FLJ35220",12460,100,1.02825,712058.634422894
"KIF2C",16592,88,-1.619,712058.718005217
"PLCD3",1965,70,-0.726625000000001,712059.340204965
"CHRM1",8939,51,0.41525,712059.423214246
"PADI2",8454,78,1.5845625,712067.481750656
"GPR56",13808,21,0.135416666666667,712074.881106327
"GPC3",5255,34,-5.1299375,712074.920768821
"GNB3",5432,72,-1.197,712079.030695936
"LOC641367",7801,89,-0.255124999999999,712082.310524027
"CCDC33",1776,118,0.52625,712082.757293772
"CCDC128",17105,107,0.159,712087.842224476
"C14orf104",5086,65,-0.21775,712093.674089685
"GRAMD3",8696,124,2.187,712094.011626875
"CLDN3",638,61,1.35491666666667,712098.214480654
"FANCM",9405,61,-0.780708333333333,712098.214480654
"KLF15",6332,125,-0.0466000000000003,712100.386943249
"POLQ",10301,24,-2.842625,712103.762346545
"NOX5",15871,92,-0.672499999999999,712107.441778065
"SCAMP1",4034,41,0.28625,712108.380850556
"HSF5",935,27,0.0227499999999998,712111.420117583
"COQ2",17242,62,-0.57675,712113.3050444
"TEX28",1411,117,0.298999999999999,712113.770124793
"GPX3",2002,65,-1.09475,712122.959237144
"MMACHC",16565,83,-0.11125,712126.905270135
"LGALS3BP",14399,83,1.09705,712132.206694653
"PAG1",1252,46,-0.53125,712134.478371054
"NRL",7222,32,0.2125625,712136.435772651
"TRPM1",3972,24,-2.54175,712139.964232914
"CYB5B",644,94,-0.90925,712144.820125571
"HTR3E",7558,43,0.346,712148.381831001
"PGBD3",4799,46,-0.0769999999999999,712148.914347826
"TTTY10",3251,46,-0.207416666666667,712158.536158428
"ACTL8",6040,103,-1.67241666666666,712166.783791836
"MRGPRX2",5656,20,0.0752500000000001,712169.760888237
"ANKRD13A",3078,125,0.38965,712171.773317678
"UBTD2",17043,83,0.65325,712172.031711975
"CCNA2",9191,72,-2.00483333333333,712172.221429912
"KIR2DL3",12573,20,0.431,712176.258414873
"ZNF702",6765,47,0.284999999999999,712176.885400199
"P2RX2",5146,35,0.19525,712178.139161862
"C19orf21",5397,96,0.981083333333336,712179.060867109
"VPS4B",9385,99,0.902875,712182.583076236
"OR10J3",6786,49,0.143,712183.791243598
"WDR69",15269,34,-1.06104166666666,712192.143230248
"AKR1CL2",10514,41,-0.908125,712193.062981878
"LOC442590",10238,31,-0.528000000000001,712193.812895541
"SGCE",15028,117,0.363916666666665,712194.57614993
"RASA2",13708,34,-0.3594375,712201.8592401
"C4orf12",4915,24,-0.857750000000001,712209.406224268
"LRRC39",15665,116,-0.20575,712209.755758229
"MED4",16793,93,0.17825,712213.319170578
"RASGRF1",2310,31,-1.32816666666667,712215.651224807
"C20orf82",12922,62,1.967125,712222.593875597
"ST18",17272,113,0.4834375,712222.83038933
"KIAA0247",10401,100,1.92125,712224.983527003
"EPHA2",3386,46,-1.55216666666666,712225.840136986
"BMP2K",996,112,0.546750000000001,712227.675406018
"MAGEF1",9269,36,0.0245000000000001,712228.400435866
"ACOT8",16160,125,0.7605,712235.399201566
"ERGIC2",11838,68,0.0991666666666669,712237.735278622
"PPP1R2P9",4971,111,0.569249999999999,712238.865983988
"C3orf21",4335,21,-0.9985,712241.757599478
"ARPC2",12473,91,0.285166666666668,712243.434874714
"TBC1D1",10481,106,0.685666666666666,712244.085913673
"RPS6KA3",17264,79,-1.813625,712248.532559157
"C21orf58",12949,60,-1.233,712249.572754062
"ENTPD5",1594,60,0.0843333333333337,712250.939197728
"KIR2DS2",2922,69,0.349333333333334,712262.031439901
"SNTB2",8139,28,-0.727083333333334,712264.588518691
"SEPHS1",367,34,-0.591,712264.709062392
"FOXD4L1",13179,68,0.49025,712266.069243443
"NDUFB7",4983,84,0.294937500000001,712267.729862382
"BCDIN3D",1900,59,0.8855,712268.087553275
"C15orf38",4740,93,1.25125,712270.078328706
"ZNF432",11101,20,-0.542000000000001,712272.115796912
"HERC2",10936,52,-0.3705,712273.635670355
"FLJ11151",12000,22,-1.07066666666667,712274.297839754
"RPL36A",11977,35,-0.78925,712276.114338591
"PHYHD1",10788,94,1.85235,712278.70970002
"UNG",222,122,0.2960625,712279.891986954
"GPAA1",16228,112,0.499916666666667,712280.536343818
"TTC14",13904,29,-0.769916666666666,712282.450347008
"ACOT2",278,56,0.0189166666666668,712284.426375299
"PTCRA",313,45,-0.15225,712284.847121757
"TRIM74",8769,124,-1.085125,712291.292148728
"THEM2",12306,116,-0.097,712294.473810151
"LOC441150",13390,34,0.34675,712296.358898354
"PTPLB",7380,28,0.0926363636363633,712304.226811005
"PGM3",12930,119,0.3105,712307.719008264
"CASP6",10916,69,0.667625000000001,712311.821079853
"GPSM1",9362,43,-0.355249999999999,712312.307744412
"MCM3APAS",13974,55,-1.586625,712312.455525297
"CRIP1",9569,62,2.34841666666667,712312.82744671
"ZNF586",9078,122,0.409250000000002,712314.593364024
"ZNF32",11701,33,1.01458333333333,712315.461848452
"MMP13",1119,104,4.693,712317.551068794
"BMP2",11257,47,-2.9254375,712320.132355322
"NSMAF",13952,82,-0.34225,712321.842355281
"OR1N2",7041,63,0.119875,712325.048922192
"TSC22D2",11519,69,0.0529999999999998,712333.032107856
"MCCC1",7126,92,0.302611111111112,712334.962228021
"CCDC86",8016,45,-1.34975,712336.225958904
"ADH1A",10568,109,3.2635,712337.023567871
"PYGM",6437,108,-0.255,712338.156098658
"PLEKHG4",137,30,-2.60375,712340.301263581
"KLK7",610,53,0.105625000000001,712343.217496084
"GPR62",13401,110,0.926750000000001,712347.102529927
"CD97",14453,30,-1.76575,712350.49322154
"GIPC1",12884,36,-0.095125,712353.655175038
"TES",8103,89,0.8659375,712355.130681097
"RACGAP1",2344,36,-1.607375,712364.518577897
"PAPOLB",10823,107,0.26575,712370.757456464
"CPNE7",3253,35,-2.43925,712373.181783589
"DBC1",14780,52,-1.93408333333333,712375.441657512
"C9orf61",13314,74,0.255874999999999,712375.609123678
"PLSCR1",11551,42,0.22975,712376.552804214
"MTDH",15898,58,0.277933333333333,712377.043078762
"FEZ2",2058,117,0.374083333333335,712379.310731699
"LNX1",3255,23,0.148875,712380.178963475
"ELF1",9123,81,0.360833333333333,712383.287176885
"GJA7",12296,75,-1.411125,712386.20598881
"ZFYVE26",12708,83,0.114666666666667,712392.598398814
"UIMC1",269,31,-0.867583333333333,712395.474944764
"RASGRP3",751,48,3.11291666666667,712400.281424727
"PTP4A1",15014,124,-0.758361111111111,712402.814797333
"LIG1",2985,58,-0.861625000000001,712404.246892922
"FLT3LG",16352,24,-0.699333333333333,712407.817365634
"SPINK4",721,122,1.79608333333333,712410.694569204
"KRTAP15-1",11741,119,0.58425,712416.31545587
"AASDHPPT",3560,52,-0.839000000000001,712418.207211398
"KCND1",7757,59,-0.618875,712418.433742168
"KRT6C",2891,62,-1.86941666666667,712422.311002654
"FLJ14154",14124,118,0.811125000000001,712430.609071026
"CLTC",8146,108,0.5665,712432.34917154
"CTDSPL2",5553,46,-0.489625,712442.383719476
"GBA3",14978,109,0.768625,712451.316983128
"CCNYL1",16643,83,-0.520687499999999,712452.385910506
"IGSF6",915,78,4.86975,712454.733343711
"FLJ39378",549,59,-0.210125,712457.992145905
"TIMP4",957,66,-2.17,712459.198129411
"SPP1",2561,72,0.307083333333333,712464.563934654
"WASL",7678,46,0.27175,712465.858747781
"COMMD6",13990,75,0.829199999999999,712466.703742952
"GDPD2",5199,77,-0.848,712472.250803792
"GAS2",9522,78,-3.88775,712474.284832848
"C22orf31",3787,124,0.577500000000002,712475.182037834
"TADA1L",16826,81,-0.183125,712477.228745008
"HDC",15122,102,2.606,712478.583159353
"UGT1A6",10264,54,-1.391,712482.932505019
"C19orf53",14146,99,0.251583333333333,712489.65603863
"MAP3K12",9478,50,-0.327125,712496.543627283
"OR2A25",759,69,0.199875000000001,712497.845042787
"RPL24",11329,100,0.232125,712499.769377606
"POLL",7219,26,-0.29675,712503.797624693
"FAM122C",4111,74,-0.8285,712506.269149142
"SYTL5",262,120,0.16675,712506.822429224
"QTRT1",2929,123,-0.182,712507.800515212
"FPRL2",11804,62,3.494875,712510.000833807
"GTPBP2",13555,124,-0.0346999999999994,712513.148221787
"LRRK2",15371,38,0.24525,712515.084895458
"ATP6V0D2",10662,117,1.6002,712520.433053335
"CHRM4",4641,32,-0.06175,712530.948816569
"DSE",11206,32,0.847874999999999,712533.633388972
"NT5DC3",10200,120,-0.47975,712536.562032151
"MPV17L",16448,24,-0.777333333333334,712539.678208511
"TMPRSS3",668,82,0.0838750000000025,712540.625811792
"EXOD1",12522,62,-1.4824,712542.22777655
"PLS3",11315,106,-0.145375,712543.384957353
"MMAB",7886,86,-0.5524,712543.474806202
"RNASE4",1040,63,0.153166666666666,712552.344493434
"ST14",14874,68,1.77525,712560.072306491
"HOMER2",16837,52,0.868916666666668,712570.277711141
"SLC22A12",5267,118,0.743,712573.241933658
"GCS1",7325,29,-0.76225,712576.774689025
"AMN1",12040,117,1.464125,712579.388160152
"LOC729603",185,94,-0.361,712585.372910959
"TMEM67",1598,60,0.197125,712585.397666454
"RHOV",2628,51,0.082833333333333,712590.711867905
"GINS1",15254,67,-1.602125,712591.158270358
"MGC35361",11560,77,0.0378749999999998,712595.597616598
"DPEP1",11642,34,-0.884983333333334,712596.59212041
"WWC1",14384,23,1.00675,712599.626485955
"IKBKB",2870,102,0.938964285714286,712604.292045149
"PLEKHA1",3676,75,0.650433333333333,712604.442536498
"DOCK11",8962,69,-1.146,712608.913396709
"THSD1",1310,23,-0.29275,712611.791150365
"P2RY1",12212,28,-0.8735,712620.265352914
"PRDM11",1617,117,0.50125,712620.547501415
"MPP3",1936,60,-0.495083333333333,712621.428206966
"COMMD3",10559,122,1.283,712623.453241138
"ZNF331",2362,24,0.0251874999999998,712632.258865746
"DPP8",6268,123,0.317,712635.612366052
"LDHA",1401,99,-1.36025,712635.979932788
"ZBTB10",9495,48,0.371359848484848,712636.516980594
"SLC35F5",9320,115,0.887875,712637.142417659
"DKFZP686E2158",4238,53,0.203500000000001,712639.772256453
"AMELY",2112,65,-0.0750833333333336,712642.337243882
"CCDC28B",13046,66,-0.769875,712642.383140664
"C6orf141",364,69,-0.915375000000001,712645.499134973
"ADRBK2",17278,72,0.984583333333314,712652.597485457
"SLC16A4",9467,96,0.352333333333335,712654.703918794
"OR10J5",9953,89,0.0444999999999999,712656.55237008
"C9orf82",3071,49,-0.56975,712664.724243721
"LMAN1",23,124,0.177812499999999,712665.522385811
"CHID1",3354,109,0.626000000000001,712667.81720285
"C16orf44",11555,81,-0.128,712675.711295841
"PI3",2699,63,-0.543,712677.588849855
"PSMD7",8580,27,-1.30394444444445,712681.966919492
"ZMYND15",10955,76,1.08425,712684.454385107
"MMP21",8306,105,0.43225,712688.352334994
"C1orf106",14095,100,0.456846153846155,712688.707988607
"ZNF354B",6099,28,-0.601833333333334,712689.280444625
"UNC119B",4967,95,0.117687500000001,712697.746438356
"RNF133",11613,91,0.438375,712702.170165543
"KIAA0649",15001,105,0.12375,712702.439794441
"WBP2",8427,98,0.64275,712702.66594446
"KIAA0513",13641,62,0.27475,712706.100626904
"GRM2",50,94,0.201,712708.492868239
"SLC36A1",12556,38,0.0921250000000003,712710.275301076
"AKAP11",7575,81,-0.0253750000000002,712712.658286001
"MT1JP",89,30,-1.18608333333334,712713.770732955
"FRG1",2876,79,-0.28725,712716.526860237
"PHF17",8230,71,-1.06516666666667,712719.584094154
"TMEM144",8457,86,2.09275,712720.588293849
"SYNGR3",1171,30,-1.42175,712723.890418832
"TPCN1",2334,70,-0.183535714285714,712724.297461119
"PGC",14944,116,-2.3025625,712734.743286944
"ATP13A4",5695,38,0.0885624999999996,712740.505333921
"DHX35",6582,60,-0.383125,712741.76830425
"LRRC15",5883,118,1.4960625,712744.618084068
"ARMCX6",14866,76,0.510458333333335,712750.737580863
"C9orf68",10658,115,1.813,712751.361069729
"EPHA8",11830,79,-0.207562499999999,712753.340566625
"SFRP1",10814,81,-2.520875,712753.602643458
"MUM1L1",10873,115,3.416875,712756.709644151
"NEK11",14615,119,2.47658333333333,712761.69169342
"FAM5B",5546,97,0.781750000000001,712762.418631059
"FZD9",6680,91,-1.522,712765.890251031
"NUDT21",11881,25,-1.26275,712767.348814672
"C9orf89",14936,29,0.540125,712771.917283367
"OR51I1",10346,28,-1.29025,712773.499842449
"SYNGR1",7624,29,-0.356125,712773.509861157
"PLEKHH2",12355,69,-1.58825,712778.377471645
"BDKRB2",16389,106,1.80583333333334,712781.185438681
"C20orf26",6191,23,1.15233333333333,712781.7995274
"MAML2",5542,85,-0.431625,712782.082160077
"TOX4",1726,60,0.260333333333334,712795.513168914
"CAMK2A",6155,28,-0.0905833333333334,712812.755617931
"SYTL3",15124,31,1.4623125,712814.905542854
"RPS28",8862,123,0.577666666666667,712815.89026484
"DNAJC5",2306,47,-0.0079999999999997,712818.450276593
"GRM3",4934,47,-0.203125,712821.297130442
"ZNF629",16725,110,0.932125000000001,712823.013927822
"GRASP",8275,117,0.369499999999999,712835.612596941
"AFTPH",3168,115,1.6375625,712841.881123557
"C6orf66",788,119,-0.33475,712849.13645647
"AXL",9322,125,-1.065625,712859.893479452
"CROT",1307,50,-0.22675,712864.898938356
"CCDC75",753,23,-0.646875,712866.098447101
"P11",3054,125,0.71125,712866.176605349
"HOMER3",11964,66,-0.289583333333334,712868.337959216
"ZNF318",10032,99,0.213041666666667,712870.380779524
"POLR1C",14115,59,-0.142875,712872.947416906
"PTPN1",1647,27,-0.255625,712881.050096142
"KRT6A",5960,62,-2.055,712882.696450512
"CASP9",11689,123,-0.5738125,712891.301489889
"AKAP8L",7401,27,-1.019625,712895.241873694
"C17orf57",7051,39,0.038125,712896.33281467
"MMP23B",2472,119,1.59475,712898.078887567
"KIAA1543",3007,111,1.493625,712900.486292555
"CA5A",6941,31,-4.532,712901.178032239
"FAM49A",9110,74,1.54325,712905.045656955
"RXRG",12479,111,-0.311500000000001,712911.540271181
"ZBTB45",5778,101,0.95175,712914.602840082
"BPI",14001,38,-0.244666666666666,712916.497533312
"UQCR",8582,22,-0.5471875,712922.529576588
"EDF1",14467,24,-0.21325,712933.277130586
"RAD9B",9369,86,0.589000000000001,712934.288608368
"DUSP2",1248,107,0.225625,712934.577726904
"SGK",7078,89,-1.775625,712936.063808127
"DPPA5",2400,117,-0.068874999999999,712939.997985008
"PYGB",15793,57,-0.41025,712940.638740147
"NPAS1",12046,86,-1.1155,712940.891291642
"FEZF2",1861,99,-0.149166666666667,712941.11128481
"IRF2BP1",14738,72,0.822875,712942.325319326
"ZFP37",1211,108,0.0661250000000003,712943.30879663
"C21orf125",3986,20,-2.491375,712950.199706458
"FOXP4",6028,118,0.994625000000001,712954.801065023
"IRF3",2374,34,-1.021,712957.137126597
"MYT1L",13707,99,-0.0197499999999998,712959.956419338
"NLE1",11790,63,-0.854,712959.996617913
"EIF3F",14488,125,-0.131,712960.332065232
"IFI27",13310,75,3.596,712968.245605893
"DNAJC17",11720,66,0.305333333333333,712970.121969697
"BMP15",15563,86,0.296166666666667,712971.425976956
"CLCA4",12537,95,0.343833333333333,712972.033969749
"GLOD4",2615,43,-0.17625,712972.936440088
"NPC1",2139,102,-0.106916666666667,712974.352297105
"C16orf7",14129,46,-0.2225,712974.769877904
"GTPBP1",92,47,-0.419392857142857,712976.924061366
"MAPT",3520,104,1.97913392857143,712977.821325079
"EIF5B",15755,122,0.216350000000001,712980.958666841
"FPR1",9263,58,3.007,712982.026312964
"RGS17",7501,114,-2.2755,712985.864911038
"PAQR6",5579,69,-1.764625,712985.872373011
"CA2",4010,56,-0.16975,712987.826774842
"MTHFSD",12077,118,0.3542,712993.538352327
"C1orf38",15874,69,0.0369999999999995,712998.002366901
"VMO1",771,71,1.695875,713001.385357258
"PLXNA2",12523,78,0.902166666666667,713001.546555714
"KCNJ6",13321,125,2.036,713004.212613177
"AUP1",12806,97,0.0502500000000001,713007.359545089
"PPFIA1",8531,22,-0.54596875,713014.79143233
"SLCO2B1",8808,62,2.411375,713015.033115544
"OR51T1",14487,95,0.353,713016.450559221
"MKS1",13983,49,-0.290166666666666,713016.671356807
"PLEKHQ1",14533,76,0.923625000000002,713016.704722714
"GCNT1",12946,95,1.234875,713019.646134272
"NCAN",7529,29,0.0766249999999997,713025.958318698
"ZNF254",11190,103,0.288850000000001,713031.253449747
"PRPS1L1",4991,45,-2.1625,713033.82614645
"TLR2",16130,112,3.797375,713040.233152228
"ARHGDIA",17099,43,-0.0142499999999999,713041.194564468
"TXNDC11",8500,107,0.579666666666667,713045.519760102
"NOL14",16175,55,-0.50425,713047.11875248
"TAS2R48",6704,94,-0.365916666666666,713050.565200211
"RSPH1",7981,95,2.70175,713051.911664334
"ITM2A",17009,50,-3.12616666666667,713055.045682078
"C10orf125",4482,52,-1.343875,713055.152719548
"C19orf57",17073,20,-1.797,713057.429452055
"POLR1E",6665,80,-0.83575,713059.463237456
"SYT8",7317,43,-1.066375,713074.200870972
"SLC28A1",14556,70,-0.0714999999999999,713076.125093575
"RAB18",3190,104,1.44475,713080.016540181
"LEPREL1",3229,115,-2.6415,713081.1390469
"GABRG1",5708,101,0.272250000000001,713081.571951383
"OPN1LW",6223,112,0.3525,713087.493492324
"TSNAXIP1",8642,100,1.415375,713090.905291077
"GATA4",2158,41,-1.91183333333334,713094.537756352
"HMG4L",16628,25,-1.3485,713098.107534247
"SIGLEC10",4044,89,2.24725,713098.287441707
"TRMT12",6272,53,0.52975,713101.739122943
"GRPEL2",374,37,-0.2734375,713106.400551614
"RAB11FIP5",5224,36,0.00756249999999993,713106.425809465
"psiTPTE22",5049,41,0.605375,713119.08733712
"C17orf76",4326,113,1.143,713126.657800859
"ZNF311",1273,47,-0.445583333333334,713127.38800126
"MTMR11",2132,79,0.746375000000003,713127.557163895
"ZNF687",203,54,0.2078125,713130.662050824
"URP2",6495,23,-0.757500000000001,713131.701704944
"FAM46C",13935,125,0.596849999999999,713135.630257013
"DDX26B",1372,26,-2.17125,713141.542607302
"KCNF1",16260,54,-0.482000000000001,713154.867825315
"LOC92270",16955,46,-0.255375,713155.550989345
"HERC5",5202,116,0.730083333333333,713171.446406078
"CLMN",1476,90,2.21991666666667,713177.464674386
"STAT3",10179,71,0.771843750000001,713186.408621807
"ECHDC1",5489,124,0.00800000000000238,713186.888714938
"DCK",3335,53,-0.434230769230769,713192.939094039
"ZNF222",4215,97,0.2755,713193.275981428
"FNDC8",11044,60,-0.0537499999999998,713193.543408938
"FARS2",485,100,0.857,713195.385813102
"PUF60",6606,95,0.817833333333334,713202.966230023
"ZNF430",15800,94,-0.02325,713203.345613585
"D15Wsu75e",8344,60,-0.00199999999999992,713206.557868748
"XPO7",1035,99,-0.567249999999999,713207.092966051
"PARC",11271,52,-0.077875,713207.844133964
"ADAD2",10666,115,-0.1545,713208.586226578
"TAS2R50",7599,120,0.524999999999999,713208.677408489
"CHIC2",12669,61,0.448,713211.308299758
"CORO7",12808,81,-0.281,713215.375503318
"GPR149",5914,61,-0.232875,713215.575915872
"FGF23",12977,35,-1.672,713216.103936814
"VN1R3",11345,23,-0.082916666666667,713216.418856559
"RNASE1",7405,66,3.34616666666667,713221.806994603
"PCSK5",1991,123,1.955375,713221.935438729
"ZNF165",528,73,0.394124999999994,713230.215750854
"PPP1R12A",11115,41,-0.0636249999999996,713231.250256949
"CKMT1A",5094,31,0.237999999999999,713234.127406867
"MYEOV",2874,68,-1.736625,713234.658704209
"PMM2",17199,101,0.695916666666667,713241.507940383
"FAM110B",17213,22,1.19725,713241.665397903
"RFWD2",5538,89,0.712083333333335,713245.022852794
"ASPHD1",3707,85,-1.89125,713246.819566452
"ANGPT4",4503,64,0.107,713249.157293577
"ATAD5",6468,42,-2.1675625,713249.262491219
"TLX2",12078,104,-0.571125,713251.249168925
"DKFZP564J0863",225,120,0.208000000000001,713260.016596031
"ZNF85",1118,41,-0.514125,713265.204645761
"RAB5A",347,78,0.277500000000001,713265.367915659
"SPESP1",10354,83,-1.08541666666667,713268.404496001
"RAD54L",14820,71,-2.027875,713271.528045168
"SLC22A16",2416,76,-0.26775,713273.145529921
"ALK",16343,24,-2.2586875,713276.710808257
"DRAM",3726,58,0.5348,713277.880942157
"SDC4",12235,26,0.222666666666667,713277.917228662
"NY-SAR-48",7011,74,-0.753624999999999,713282.73475616
"TPD52L1",6990,22,-1.0224375,713284.474596272
"KIAA1239",755,76,0.115166666666666,713284.60590075
"KIF27",2954,38,-0.115166666666667,713286.6299267
"OR10A2",102,87,0.286250000000001,713289.037410364
"PGGT1B",2606,122,0.684375,713291.341099633
"DUSP10",9219,105,1.0773,713299.40301338
"PCDHB18",15425,114,0.421750000000001,713301.469065688
"PEX11G",11036,124,1.8835,713304.102084801
"ST6GALNAC4",11511,41,-0.78075,713304.267583091
"TAOK3",69,110,0.9745,713305.720637886
"C6orf134",7642,122,1.290125,713311.097020247
"BAHD1",5154,63,0.20325,713312.553250183
"PSMB2",12240,111,-0.375624999999999,713314.68576249
"SEPT9",10201,101,-0.2895625,713317.291523125
"TMEM116",1854,67,0.0544999999999997,713318.12072031
"SCYL2",1648,94,0.463666666666666,713319.59102807
"CYP2J2",17224,109,3.32741666666667,713319.822073475
"LGALS13",3064,104,0.33525,713327.908521818
"CDX4",12612,24,-0.51875,713332.622740287
"MUC16",5587,34,-2.94,713335.861128698
"WDR67",4079,34,-1.3645,713342.425405053
"TRAIP",395,36,-1.46608333333333,713346.277770859
"ATP6V0A1",16017,98,0.119125000000001,713349.441058796
"RAB2A",2189,88,1.1348,713351.241623545
"ZZEF1",6712,70,0.228583333333333,713353.273954578
"L3MBTL2",5508,124,1.48095833333333,713355.191744292
"ALDH8A1",16891,20,-0.8755,713356.816335073
"VPS13A",3733,28,-1.088875,713364.768292481
"ZER1",13819,106,0.782812500000001,713367.278391092
"DEF8",15459,97,-0.80695,713369.272989806
"CYP7A1",2440,97,0.17625,713371.95995785
"WBSCR19",3893,25,-0.4996,713373.369084116
"FADS2",10061,124,1.93595,713376.087625035
"NOM1",3373,103,-0.463416666666666,713376.799311512
"RUNX3",13087,73,-0.247249999999995,713378.052542691
"USP7",2331,21,0.0101250000000003,713378.800166993
"PHTF2",2115,70,-0.0209166666666668,713382.489115769
"CAMK2D",3476,118,0.553,713385.428347541
"TRSPAP1",5995,125,0.226875,713386.298019569
"PTCHD2",10196,80,-0.0817499999999993,713388.711425903
"RPIA",12495,78,-0.177125,713391.555954152
"ZNF12",10761,69,0.0641250000000003,713392.602744876
"TARDBP",9507,123,0.00332142857142923,713394.390436066
"ATP8B1",12961,89,1.7860625,713394.431686419
"GMPS",17168,109,-0.457285714285714,713399.286468824
"GEMIN4",2641,64,-0.800750000000001,713403.486217842
"TSKU",601,90,0.915375000000001,713404.769958143
"NOTCH2NL",14350,120,1.64291666666667,713408.127512736
"THNSL1",1819,65,-0.0833749999999993,713410.331600249
"FOXP3",8822,22,0.0197499999999998,713424.880458362
"COX18",10489,118,0.3025,713425.736811337
"TPT1",11159,118,0.970437500000001,713428.809839309
"AATK",15221,53,-0.2962,713430.355480703
"NR2F1",3361,25,-2.42925,713432.038790832
"SPC25",4023,78,-2.15405555555555,713435.285576665
"KIAA1432",14010,117,0.8165,713435.474020899
"WASF3",5939,46,-0.957083333333333,713436.82207564
"BHLHB2",15549,68,0.589000000000001,713439.65646501
"C6orf157",7790,27,-0.722625,713440.042229982
"CRYZL1",5531,33,-0.57225,713443.167487703
"BFSP1",3055,112,0.801000000000002,713445.952045611
"SRXN1",12559,21,-0.309625,713447.17702805
"TM4SF19",2079,113,-0.556375,713448.379484015
"FUS",173,107,-0.62575,713450.624198615
"SS18L2",7954,122,0.335125,713455.352152211
"FAM54B",6772,44,-0.187875,713456.823508046
"COL13A1",8151,25,-1.69266666666667,713460.220527567
"FLJ13231",4083,25,-0.7705625,713466.005334541
"DDX23",12799,105,0.34125,713471.702521793
"ZNF267",1551,115,0.4973125,713479.760813849
"PRPSAP2",7426,65,-1.040625,713480.413625986
"IL12A",12399,42,-0.9215,713480.783490767
"TMEM52",8816,30,-0.82,713485.093894662
"FLJ25476",12018,92,0.422416666666667,713485.317301965
"CTDP1",13550,84,0.339625,713488.729554637
"GEM",12918,22,-1.19775,713491.893991283
"P18SRP",14999,28,-0.734,713492.164387708
"ITGA2B",10408,106,-0.4005,713494.613940941
"DIS3L2",16704,105,0.255541666666668,713494.613940941
"FLOT1",6345,118,0.342964285714286,713501.711868553
"FABP1",12575,24,-7.06825,713503.290122764
"HAS2",11237,20,-4.325,713509.018552946
"SFRS15",12536,30,-0.321,713511.230030704
"DCTD",10746,66,-0.48065,713519.792151827
"ARNTL2",14340,94,-1.427625,713520.930346614
"CPN1",10167,121,-2.589,713522.939345075
"CNDP1",3113,58,0.00650000000000011,713525.011497832
"SCRT1",5307,44,0.2975,713528.020993578
"ZNF143",7396,20,-0.215083333333333,713534.341144814
"ZNF80",12191,121,0.89425,713542.74161913
"SLC38A5",2236,24,-3.100125,713550.269687102
"ECHDC2",10684,125,2.1738125,713553.942763209
"EN2",778,49,0.637250000000002,713556.274508674
"FLJ44379",14332,91,0.8415,713556.919428517
"TAS2R43",6565,62,-0.33575,713557.151058198
"ANKRD26",9063,53,-0.61975,713557.1693333
"FLJ46266",7310,119,1.2374375,713568.114999424
"RTP4",6245,52,0.889499999999999,713570.906970944
"KIF7",1115,48,-1.440375,713571.020186842
"MAGEL2",10639,123,1.08975,713573.142359298
"PREB",14718,118,0.0299166666666664,713575.076279478
"LINGO4",10674,39,0.2105,713577.558968726
"TMEM186",11714,20,-0.55425,713580.097700587
"GZMH",8227,72,2.8415,713582.827547382
"CD68",11360,82,1.02425,713585.421825593
"EID2",11696,27,-0.41175,713586.120907824
"RASSF2",3981,74,0.514125,713588.018293122
"RNF214",12744,53,-0.826875,713588.987076192
"C19orf55",192,61,-0.243125,713598.772652189
"PRKAG2",5934,25,0.724999999999999,713598.873415601
"ACAD9",8274,75,0.24,713601.148454563
"SLC19A3",12196,25,-1.22266666666666,713604.642354806
"CSNK2A1",9782,21,-0.58325,713608.428587084
"ARID2",2703,57,-0.5625,713630.890759298
"KRTCAP3",602,108,3.25075,713644.19733838
"INDOL1",6375,77,-0.311999999999999,713649.850404967
"MYST3",2543,120,1.3759,713657.253986653
"KLC1",17074,35,-0.3721,713660.412097812
"PIK3IP1",17286,110,2.305875,713663.755282876
"RPL10A",14102,40,-0.5715,713670.100914319
"NAB2",13372,125,0.18,713670.311274625
"ZNF160",9512,45,-0.171,713675.725147309
"C5orf30",749,84,1.057875,713675.848898745
"TOP1",4370,21,-0.783875,713677.765959556
"GMCL1",16369,21,-0.478166666666667,713677.765959556
"WDSOF1",10703,47,-0.546125,713680.264784246
"ZNF366",14317,75,2.652625,713683.058239777
"IL17RD",15764,75,-0.1625,713683.160236671
"TERF2IP",8811,21,-0.336,713688.861223744
"C3orf41",8581,124,-0.861499999999999,713690.131517286
"GPT",7054,124,2.116375,713700.625321375
"PHACTR3",7745,124,0.875749999999999,713700.625321375
"AGXT2L2",8492,114,0.130125,713702.368328153
"C9orf40",11730,66,-1.71858333333334,713707.808963782
"APOL5",7198,60,0.2305,713708.575734381
"CLEC4C",10101,60,0.318,713708.575734381
"GPX4",398,34,0.0298749999999999,713711.294319098
"MGST1",2439,43,-0.363500000000001,713716.391618752
"C12orf53",10586,99,-0.8018,713717.404870624
"AIFM3",9676,87,0.12475,713724.468905204
"ARMCX2",17257,102,0.870166666666667,713736.288519767
"EFCBP1",712,37,-3.35959375,713739.24905149
"UXS1",11580,36,-0.637,713740.015877958
"SPRY1",13665,60,0.1195,713743.692558671
"NUBPL",1701,37,-0.4260625,713749.213237367
"MGAT3",870,45,-1.53025,713750.860985277
